Date,A Shares,H Shares,CNYHKD,CSI300,Hang Seng Index
2006-05-16,9.713465,8.52983,0.9688,1331.13,16393.11
2006-05-17,9.869296,8.52983,0.9690000000000001,1335.52,16615.55
2006-05-18,9.438906,8.52983,0.9681,1331.2,16266.52
2006-05-19,9.78767,8.445377,0.9667,1366.1,16313.36
2006-05-22,9.743148,8.192016,0.9661,1373.67,15805.52
2006-05-23,9.053038,7.643066,0.9665,1317.65,15864.56
2006-05-24,8.77848,7.7697460000000005,0.9663,1308.24,15822.64
2006-05-25,9.001094,7.8964289999999995,0.9672,1307.7,15696.89
2006-05-26,9.038197,7.990943,0.9664,1331.02,15895.1
2006-05-29,9.943501,7.990943,0.9670000000000001,1366.29,15963.77
2006-05-30,9.832193,7.862055000000001,0.9666,1378.76,15857.89
2006-06-01,9.884136999999999,7.7331710000000005,0.9673,1402.88,15645.27
2006-06-02,9.565055000000001,7.819095,0.9670000000000001,1390.12,15912.71
2006-06-05,9.461166,7.819095,0.9688,1403.16,16016.23
2006-06-06,9.490848,7.69021,0.9683,1399.14,15973.11
2006-06-07,8.748796,7.518361,0.9681,1320.23,15816.55
2006-06-08,8.77848,7.389474000000001,0.9692,1325.98,15450.11
2006-06-09,8.600388,7.303549,0.9688,1294.19,15628.69
2006-06-12,8.526183,7.2605889999999995,0.9679,1297.67,15621.44
2006-06-13,8.5336,7.045778,0.9699,1298.28,15234.42
2006-06-14,8.429714,6.959855,0.9702,1283.88,15247.92
2006-06-15,8.444555000000001,7.303549,0.9701,1285.39,15435.08
2006-06-16,8.756217,7.4754,0.9703,1318.01,15842.65
2006-06-19,8.993675,7.389474000000001,0.9701,1334.89,15768.86
2006-06-20,8.808162,7.088741000000001,0.9705,1338.22,15608.97
2006-06-21,8.659751,7.174664,0.9713,1333.53,15659.36
2006-06-22,8.733955,7.5613220000000005,0.9713,1331.55,15826.7
2006-06-23,8.793321,7.5613220000000005,0.9711,1339.45,15808.81
2006-06-26,8.94173,7.303549,0.9707,1363.41,15804.81
2006-06-27,9.275653,7.518361,0.9709,1363.9,15774.7
2006-06-28,9.06046,7.303549,0.9713,1362.89,15742.66
2006-06-30,9.186605,7.4754,0.9715,1393.96,16267.62
2006-07-03,9.409225,7.518361,0.9707,1420.33,16326.66
2006-07-04,9.268234,7.604285000000001,0.9711,1411.01,16368.98
2006-07-05,9.550213000000001,7.389474000000001,0.972,1393.01,16267.18
2006-07-06,9.735726,7.389474000000001,0.9722,1418.68,16440.99
2006-07-07,9.676361,7.4754,0.9727,1410.43,16459.78
2006-07-10,9.587316,7.518361,0.9727,1412.12,16603.81
2006-07-11,9.476007000000001,7.4754,0.9727,1418.58,16490.13
2006-07-12,9.349858,7.819095,0.973,1419.2,16522.21
2006-07-13,8.904627,7.819095,0.9729,1346.09,16305.48
2006-07-14,9.134663,7.776134,0.9722,1357.13,16135.71
2006-07-17,8.978833,7.7331710000000005,0.9713,1372.25,16064.82
2006-07-18,9.045618,7.604285000000001,0.972,1373.42,16043.94
2006-07-19,8.682013000000001,7.7331710000000005,0.9716,1336.64,16097.54
2006-07-20,8.682013000000001,7.990943,0.973,1345.19,16472.62
2006-07-21,8.771056,7.905019,0.9741,1356.03,16464.18
2006-07-24,8.741375,7.664433,0.9738,1358.12,16480.59
2006-07-25,8.889787,7.5613220000000005,0.9737,1374.17,16583.86
2006-07-26,8.92689,7.793319,0.9741,1371.3,16617.24
2006-07-27,8.77848,7.836278999999999,0.9747,1355.55,16916.77
2006-07-28,8.63749,7.7331710000000005,0.9736,1341.39,16955.04
2006-07-31,8.23678,7.69021,0.9752,1294.33,16971.34
2006-08-01,8.259041999999999,7.4754,0.9747,1282.06,16911.37
2006-08-02,8.132894,7.544136999999999,0.9753,1275.09,17032.75
2006-08-03,8.088369,7.647246000000001,0.9744,1271.74,17048.42
2006-08-04,7.6802410000000005,7.5871,0.9744,1241.91,16887.8
2006-08-07,7.509569,7.630062,0.9757,1224.1,16953.55
2006-08-08,7.7321860000000004,7.715985000000001,0.9754,1252.39,17048.2
2006-08-09,7.81381,7.887836999999999,0.9749,1251.3,17346.58
2006-08-10,7.8509139999999995,7.801908999999999,0.9756,1271.47,17222.14
2006-08-11,7.8063910000000005,7.793319,0.975,1275.65,17249.95
2006-08-14,7.606033999999999,7.7331710000000005,0.9749,1245.72,17290.01
2006-08-15,7.880596000000001,7.707395,0.9722,1265.86,17274.07
2006-08-16,8.118053,7.7675410000000005,0.9735,1283.57,17451.03
2006-08-17,8.065339,7.750356,0.9758,1271.63,17373.05
2006-08-18,8.065339,7.7331710000000005,0.9748,1267.87,17330.7
2006-08-21,7.922256,7.724578,0.9761,1270.56,17007.88
2006-08-22,8.072868,7.724578,0.9763,1285.27,17149.75
2006-08-23,8.087932,7.7331710000000005,0.9758,1285.68,17088.39
2006-08-24,8.102992,7.758947999999999,0.9754,1292.4,16883.04
2006-08-25,8.102992,7.793319,0.9753,1295.44,16955.45
2006-08-28,8.517178,7.7331710000000005,0.9759,1325.89,16922.29
2006-09-21,9.368143,9.004847999999999,0.9824,1387.37,17619.97
2006-09-22,9.277774,8.90174,0.9829,1374.85,17600.65
2006-09-25,9.157283999999999,8.832998,0.9826,1372.4,17546.04
2006-09-26,9.044324000000001,9.056402,0.9843,1357.65,17308.08
2006-09-27,9.225060000000001,9.039218,0.9858,1371.12,17521.51
2006-09-28,9.330489,8.90174,0.9863,1387.0,17530.57
2006-12-20,13.484117999999999,11.427907000000001,0.995,1936.55,19240.12
2006-12-21,12.578667999999999,11.067028,0.9948,1908.99,19222.84
