Date,A Shares,H Shares,CNYHKD,CSI300,Hang Seng Index
2017-02-09,5.85,3.31,1.1294,3396.29,23525.14
2017-02-10,5.99,3.41,1.1281,3413.49,23574.98
2017-02-13,6.27,3.77,1.1277,3436.28,23710.98
2017-02-14,6.23,3.64,1.1298,3435.8,23703.01
2017-02-15,6.06,3.57,1.1295,3421.71,23994.87
2017-02-16,6.12,3.57,1.1324,3440.93,24107.7
2017-02-17,6.05,3.61,1.1303,3421.44,24033.74
2017-02-20,6.34,3.71,1.1283,3471.39,24146.08
2017-02-21,6.3,3.57,1.1274,3482.82,23963.63
2017-02-22,6.38,3.93,1.1284,3489.76,24201.96
2017-02-23,6.23,3.87,1.13,3473.32,24114.86
2017-02-24,6.23,3.75,1.1299,3473.85,23965.7
2017-02-27,6.1,3.77,1.1296,3446.22,23925.05
2017-02-28,6.11,3.7,1.1303,3452.81,23740.73
2017-03-01,6.22,3.73,1.1281,3458.44,23776.49
2017-03-02,6.23,3.66,1.1268,3435.1,23728.07
2017-03-03,6.19,3.6,1.1245,3427.86,23552.72
2017-03-06,6.15,3.56,1.1257,3446.48,23596.28
2017-03-07,5.99,3.56,1.1249,3453.96,23681.07
2017-03-08,6.02,3.75,1.1235,3448.73,23782.27
2017-03-09,5.88,3.54,1.1238,3426.94,23501.56
2017-03-10,5.8,3.43,1.124,3427.89,23568.67
2017-03-13,5.85,3.54,1.123,3458.1,23829.67
2017-03-14,5.85,3.58,1.1235,3456.69,23827.95
2017-03-15,5.9,3.63,1.1235,3463.64,23792.85
2017-03-16,5.98,3.68,1.1254,3481.51,24288.28
2017-03-17,5.78,3.57,1.1245,3445.81,24309.93
2017-03-20,5.81,3.59,1.1241,3449.61,24501.99
2017-03-21,5.81,3.63,1.1276,3466.35,24593.12
2017-03-22,5.74,3.44,1.1287,3450.05,24320.41
2017-03-23,5.84,3.47,1.128,3461.98,24327.7
2017-03-24,5.98,3.53,1.1283,3489.6,24358.27
2017-03-27,5.89,3.4,1.1301,3478.04,24193.7
2017-03-28,6.07,3.46,1.1291,3469.81,24345.87
2017-03-29,6.16,3.63,1.1276,3465.19,24392.05
2017-03-30,6.01,3.64,1.1279,3436.76,24301.09
2017-03-31,5.91,3.56,1.1283,3456.05,24111.59
2017-04-05,6.08,3.56,1.1269,3503.89,24400.8
2017-04-06,6.13,3.52,1.1265,3514.05,24273.72
2017-04-07,6.02,3.61,1.126,3517.46,24267.3
2017-04-10,6.27,3.58,1.1256,3505.14,24262.18
2017-04-11,6.33,3.56,1.1275,3517.33,24088.46
2017-04-12,6.15,3.56,1.1276,3509.44,24313.5
2017-04-13,6.15,3.52,1.1284,3514.57,24261.66
2017-04-18,5.88,3.33,1.1296,3462.74,23924.54
2017-04-19,5.71,3.23,1.1287,3445.88,23825.88
2017-04-20,5.6,3.3,1.1298,3461.55,24056.98
2017-04-21,5.62,3.31,1.1293,3466.79,24042.02
2017-04-24,5.43,3.27,1.1299,3431.26,24139.48
2017-04-25,5.46,3.36,1.13,3440.97,24455.94
2017-04-26,5.44,3.32,1.1288,3445.18,24578.43
2017-04-27,5.49,3.35,1.1281,3446.72,24698.48
2017-04-28,5.5,3.4,1.1283,3439.75,24615.13
2017-05-02,5.55,3.42,1.1285,3426.58,24696.13
2017-05-04,5.58,3.34,1.1284,3404.39,24683.88
2017-05-05,5.44,3.25,1.1276,3382.55,24476.35
2017-05-08,5.33,3.26,1.1273,3358.81,24577.91
2017-05-09,5.37,3.29,1.1269,3352.53,24889.03
2017-05-10,5.22,3.28,1.128,3337.7,25015.42
